envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,3,15,1.0,0.38941478729248047,1.3894147872924805
0,0,3,16,1.3894147872924805,-0.28459346294403076,1.1048213243484497
0,0,3,17,1.1048213243484497,0.20371699333190918,1.3085383176803589
0,0,3,18,1.3085383176803589,0.43664050102233887,1.7451788187026978
0,0,3,19,1.7451788187026978,0.4010028839111328,2.1461817026138306
0,0,3,20,2.1461817026138306,0.22046279907226562,2.366644501686096
0,0,4,1,2.366644501686096,0.09996366500854492,2.466608166694641
0,0,4,2,2.466608166694641,0.6269843578338623,3.0935925245285034
0,0,4,3,3.0935925245285034,0.22944951057434082,3.3230420351028442
0,0,4,4,3.3230420351028442,-0.09509479999542236,3.227947235107422
0,0,4,5,3.227947235107422,-0.4361426830291748,2.791804552078247
0,0,4,6,2.791804552078247,-0.6443101167678833,2.1474944353103638
0,0,4,7,2.1474944353103638,-0.412325382232666,1.7351690530776978
0,0,4,8,1.7351690530776978,-0.18670129776000977,1.548467755317688
0,0,4,9,1.548467755317688,-0.1744908094406128,1.3739769458770752
0,0,4,10,1.3739769458770752,-0.19111764430999756,1.1828593015670776
0,0,4,11,1.1828593015670776,-0.1754295825958252,1.0074297189712524
0,0,4,12,1.0074297189712524,-0.20903193950653076,1.0
0,0,4,13,1.0,-0.11510956287384033,1.0
0,0,4,14,1.0,-0.11662614345550537,1.0
0,0,4,15,1.0,0.18332195281982422,1.1833219528198242
0,0,4,16,1.1833219528198242,-0.11111283302307129,1.072209119796753
0,0,4,17,1.072209119796753,0.3588242530822754,1.4310333728790283
0,0,4,18,1.4310333728790283,0.4588453769683838,1.889878749847412
0,0,4,19,1.889878749847412,0.312380313873291,2.202259063720703
0,0,4,20,2.202259063720703,0.11338233947753906,2.315641403198242
0,0,5,1,2.315641403198242,0.005914926528930664,2.321556329727173
0,0,5,2,2.321556329727173,0.45813465118408203,2.779690980911255
0,0,5,3,2.779690980911255,0.16864848136901855,2.9483394622802734
0,0,5,4,2.9483394622802734,-0.18702411651611328,2.76131534576416
0,0,5,5,2.76131534576416,-0.25448524951934814,2.506830096244812
0,0,5,6,2.506830096244812,-0.06068849563598633,2.4461416006088257
0,0,5,7,2.4461416006088257,-0.35307884216308594,2.0930627584457397
0,0,5,8,2.0930627584457397,-0.14122092723846436,1.9518418312072754
0,0,5,9,1.9518418312072754,-0.2001572847366333,1.751684546470642
0,0,5,10,1.751684546470642,-0.214546799659729,1.537137746810913
0,0,5,11,1.537137746810913,-0.22405004501342773,1.3130877017974854
0,0,5,12,1.3130877017974854,-0.14202344417572021,1.1710642576217651
0,0,5,13,1.1710642576217651,-0.08408856391906738,1.0869756937026978
0,0,5,14,1.0869756937026978,-0.14132702350616455,1.0
0,0,5,15,1.0,0.010669469833374023,1.010669469833374
